idade,data,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao
18,2006-02-12,Minas Gerais,17614.77,Ensino Médio,5,Solteiro(a),Saúde
26,1997-12-04,Paraíba,16694.58,Ensino Médio,2,Casado(a),Saúde
25,1998-11-07,Amapá,14479.63,Graduação,0,Solteiro(a),Educação
44,1980-02-12,Pernambuco,3099.64,Mestrado,5,Viúvo(a),Finanças
38,1986-07-07,Maranhão,18310.19,Ensino Médio,5,Solteiro(a),Engenharia
32,1992-01-06,Mato Grosso,7759.71,Pós-graduação,5,Casado(a),Educação
20,2003-11-06,Santa Catarina,9767.87,Ensino Fundamental,4,Casado(a),Finanças
53,1970-10-21,Tocantins,5333.92,Graduação,0,Casado(a),Finanças
40,1984-01-24,Goiás,11495.79,Doutorado,3,Viúvo(a),Saúde
60,1963-11-12,Acre,14764.32,Graduação,1,Viúvo(a),Educação
27,1997-02-22,Distrito Federal,8925.4,Ensino Fundamental,4,Viúvo(a),Saúde
25,1999-07-17,Paraíba,14960.03,Ensino Médio,1,Solteiro(a),Direito
25,1999-05-10,Acre,7770.96,Pós-graduação,4,Viúvo(a),Direito
26,1998-04-07,Pernambuco,3706.33,Graduação,1,Casado(a),Educação
27,1997-02-01,Rio Grande do Sul,7351.95,Pós-graduação,0,Divorciado(a),Educação
48,1975-12-28,Paraná,10449.61,Doutorado,0,Viúvo(a),Saúde
41,1983-03-10,Mato Grosso,19899.69,Pós-graduação,5,Casado(a),Engenharia
36,1988-07-01,Distrito Federal,10865.02,Ensino Médio,2,Divorciado(a),Saúde
58,1965-10-22,Maranhão,19947.28,Ensino Fundamental,3,Divorciado(a),Direito
41,1983-01-11,Goiás,11791.55,Ensino Fundamental,5,Viúvo(a),Marketing
59,1965-06-18,Distrito Federal,2164.48,Mestrado,1,Divorciado(a),Direito
43,1980-10-26,Mato Grosso,18607.88,Graduação,0,Divorciado(a),Direito
34,1989-09-09,Rio Grande do Sul,4771.4,Pós-graduação,2,Divorciado(a),Engenharia
40,1984-05-31,Piauí,14675.19,Ensino Médio,5,Casado(a),Engenharia
52,1972-02-24,Tocantins,10729.81,Mestrado,5,Divorciado(a),Educação
46,1977-12-12,Santa Catarina,3558.18,Pós-graduação,5,Solteiro(a),Engenharia
45,1979-04-20,Roraima,4631.96,Graduação,5,Casado(a),Saúde
19,2005-05-27,Piauí,6407.82,Pós-graduação,2,Viúvo(a),Tecnologia
39,1984-12-01,Sergipe,12499.03,Ensino Fundamental,2,Solteiro(a),Direito
47,1977-01-29,Minas Gerais,12547.87,Pós-graduação,0,Viúvo(a),Finanças
50,1973-08-23,Pará,10716.48,Doutorado,2,Divorciado(a),Saúde
46,1977-10-24,Pernambuco,17667.12,Graduação,3,Viúvo(a),Tecnologia
46,1978-05-05,Santa Catarina,5086.88,Doutorado,5,Solteiro(a),Marketing
55,1968-12-09,Rio Grande do Sul,10415.34,Doutorado,1,Viúvo(a),Marketing
55,1968-12-18,Minas Gerais,4192.46,Mestrado,5,Divorciado(a),Saúde
27,1996-09-07,Santa Catarina,4567.0,Ensino Médio,3,Solteiro(a),Saúde
53,1970-08-29,Maranhão,6599.41,Pós-graduação,5,Viúvo(a),Tecnologia
46,1977-12-13,Pará,19627.27,Ensino Médio,2,Divorciado(a),Saúde
42,1982-06-25,Piauí,14437.99,Graduação,2,Solteiro(a),Tecnologia
19,2005-08-01,Alagoas,4550.24,Pós-graduação,3,Casado(a),Educação
43,1981-05-02,Distrito Federal,5141.37,Graduação,3,Casado(a),Engenharia
23,2000-11-30,Rio Grande do Sul,7576.22,Doutorado,1,Viúvo(a),Tecnologia
52,1972-01-22,Acre,4868.46,Doutorado,5,Solteiro(a),Engenharia
29,1995-01-09,Rio de Janeiro,18408.57,Ensino Médio,0,Divorciado(a),Tecnologia
29,1995-06-13,São Paulo,5500.48,Ensino Médio,0,Viúvo(a),Direito
57,1967-07-10,Paraná,6528.41,Ensino Fundamental,0,Casado(a),Tecnologia
42,1982-03-22,Alagoas,12923.88,Pós-graduação,1,Casado(a),Saúde
54,1970-04-03,Mato Grosso do Sul,4979.7,Graduação,1,Divorciado(a),Educação
39,1985-05-30,Alagoas,18418.8,Pós-graduação,2,Divorciado(a),Finanças
29,1994-11-09,Roraima,5214.6,Ensino Médio,4,Divorciado(a),Educação
50,1974-04-13,Santa Catarina,19097.18,Mestrado,1,Divorciado(a),Engenharia
47,1976-11-05,Espírito Santo,19667.52,Ensino Médio,5,Solteiro(a),Finanças
36,1988-06-27,Paraíba,12480.74,Pós-graduação,4,Divorciado(a),Finanças
56,1968-05-02,São Paulo,5343.78,Pós-graduação,2,Viúvo(a),Saúde
30,1994-07-19,Alagoas,17963.89,Ensino Médio,5,Viúvo(a),Marketing
51,1972-09-23,Acre,6999.5,Mestrado,2,Divorciado(a),Tecnologia
19,2004-12-06,Tocantins,10651.2,Pós-graduação,1,Divorciado(a),Educação
52,1972-07-15,Amapá,5270.74,Ensino Fundamental,3,Casado(a),Saúde
56,1967-09-27,Rio de Janeiro,11576.04,Doutorado,0,Casado(a),Engenharia
56,1968-04-23,São Paulo,9765.09,Graduação,3,Casado(a),Finanças
44,1980-01-20,Pernambuco,3540.21,Pós-graduação,2,Solteiro(a),Educação
19,2004-10-07,Piauí,2863.45,Ensino Médio,1,Casado(a),Direito
40,1984-07-23,Espírito Santo,19351.27,Ensino Fundamental,4,Divorciado(a),Tecnologia
52,1972-01-18,Amapá,10680.7,Graduação,4,Casado(a),Direito
23,2001-04-09,São Paulo,15019.11,Mestrado,1,Casado(a),Engenharia
44,1979-10-08,Acre,9140.13,Doutorado,0,Solteiro(a),Engenharia
38,1986-03-11,Amapá,12476.34,Mestrado,2,Divorciado(a),Engenharia
37,1986-10-05,Amapá,5630.92,Mestrado,1,Divorciado(a),Saúde
57,1966-12-09,Ceará,4099.85,Mestrado,2,Viúvo(a),Finanças
29,1994-09-28,Pará,15061.94,Graduação,2,Casado(a),Saúde
53,1971-07-17,Minas Gerais,17208.7,Pós-graduação,0,Solteiro(a),Saúde
29,1995-03-12,Paraíba,4890.1,Ensino Fundamental,5,Viúvo(a),Engenharia
37,1986-08-25,Paraná,8611.44,Doutorado,5,Viúvo(a),Educação
43,1981-08-17,Paraíba,15991.14,Pós-graduação,0,Divorciado(a),Marketing
31,1993-02-26,Minas Gerais,5371.64,Doutorado,3,Divorciado(a),Saúde
47,1977-05-29,Rio de Janeiro,6139.99,Ensino Médio,5,Divorciado(a),Tecnologia
46,1977-10-14,Distrito Federal,13160.22,Mestrado,5,Casado(a),Saúde
57,1966-12-25,Sergipe,18057.73,Doutorado,2,Solteiro(a),Engenharia
55,1969-02-28,Alagoas,17635.62,Mestrado,1,Casado(a),Finanças
21,2003-04-03,Goiás,2110.39,Graduação,1,Casado(a),Marketing
46,1978-03-10,Amapá,13934.92,Mestrado,1,Viúvo(a),Direito
43,1981-06-02,Acre,2562.34,Doutorado,0,Casado(a),Educação
45,1979-01-07,Espírito Santo,19702.61,Ensino Fundamental,5,Divorciado(a),Marketing
48,1975-11-13,Distrito Federal,14024.06,Mestrado,0,Viúvo(a),Educação
57,1967-01-31,Amazonas,4946.57,Pós-graduação,5,Casado(a),Engenharia
27,1997-05-27,Mato Grosso do Sul,8232.7,Doutorado,4,Viúvo(a),Tecnologia
40,1984-06-17,Rio Grande do Sul,3465.4,Graduação,4,Casado(a),Engenharia
60,1964-07-21,Ceará,3579.95,Ensino Fundamental,2,Viúvo(a),Engenharia
55,1968-09-09,Sergipe,4232.07,Mestrado,1,Solteiro(a),Tecnologia
30,1994-03-04,Santa Catarina,12378.18,Mestrado,2,Solteiro(a),Tecnologia
28,1995-12-29,Bahia,8718.27,Ensino Fundamental,4,Solteiro(a),Tecnologia
53,1970-10-12,Pernambuco,3699.88,Graduação,5,Casado(a),Direito
42,1981-12-26,Minas Gerais,19817.49,Mestrado,2,Divorciado(a),Saúde
54,1970-04-06,Maranhão,6935.48,Graduação,3,Casado(a),Engenharia
48,1975-12-03,Minas Gerais,16523.42,Ensino Fundamental,5,Solteiro(a),Direito
45,1978-12-09,Rio Grande do Norte,9203.09,Doutorado,0,Solteiro(a),Finanças
30,1994-07-28,Rio de Janeiro,14436.61,Doutorado,0,Divorciado(a),Saúde
59,1965-02-21,Pernambuco,11909.94,Ensino Médio,5,Divorciado(a),Tecnologia
21,2002-10-17,São Paulo,14431.8,Doutorado,1,Solteiro(a),Tecnologia
47,1976-10-27,São Paulo,16588.58,Mestrado,3,Viúvo(a),Engenharia
36,1988-01-09,Mato Grosso do Sul,9594.28,Ensino Médio,5,Divorciado(a),Marketing
60,1963-11-16,Goiás,17174.39,Mestrado,1,Solteiro(a),Marketing
19,2005-03-31,Pará,6783.97,Mestrado,5,Viúvo(a),Educação
24,1999-12-27,Espírito Santo,5275.85,Mestrado,2,Viúvo(a),Saúde
51,1973-08-05,São Paulo,10006.41,Doutorado,0,Solteiro(a),Saúde
37,1987-01-12,Rondônia,7155.35,Ensino Fundamental,1,Divorciado(a),Finanças
39,1984-11-10,Santa Catarina,4316.75,Ensino Médio,1,Viúvo(a),Tecnologia
34,1990-02-24,Rondônia,4887.7,Graduação,4,Viúvo(a),Tecnologia
21,2003-07-02,Pará,5496.64,Pós-graduação,0,Casado(a),Engenharia
27,1996-12-08,Amazonas,10267.61,Ensino Médio,5,Solteiro(a),Engenharia
43,1980-12-21,Rio de Janeiro,19617.22,Doutorado,0,Casado(a),Saúde
53,1971-02-21,Acre,2643.27,Pós-graduação,1,Solteiro(a),Educação
56,1968-02-18,Rio Grande do Sul,3693.8,Pós-graduação,4,Solteiro(a),Engenharia
29,1995-07-24,Piauí,15425.09,Pós-graduação,3,Solteiro(a),Marketing
18,2006-04-02,Rio de Janeiro,16603.15,Doutorado,2,Solteiro(a),Saúde
29,1994-08-23,Minas Gerais,12921.99,Graduação,4,Casado(a),Engenharia
52,1972-01-02,Sergipe,3533.73,Graduação,2,Viúvo(a),Saúde
41,1983-07-28,Rio Grande do Norte,8509.47,Ensino Médio,5,Divorciado(a),Educação
38,1986-06-19,Espírito Santo,8010.37,Mestrado,5,Casado(a),Tecnologia
19,2004-10-16,Tocantins,10403.34,Ensino Fundamental,3,Casado(a),Educação
38,1986-01-12,Ceará,18516.55,Ensino Fundamental,2,Divorciado(a),Tecnologia
20,2004-05-22,Amazonas,11181.94,Mestrado,5,Divorciado(a),Tecnologia
18,2005-10-18,Mato Grosso,17482.53,Ensino Médio,3,Viúvo(a),Finanças
20,2004-07-19,Rondônia,9631.86,Graduação,1,Casado(a),Finanças
34,1990-08-06,Rio Grande do Norte,13271.73,Mestrado,0,Solteiro(a),Direito
45,1979-02-13,Paraná,17831.66,Mestrado,2,Solteiro(a),Saúde
32,1992-05-24,Rio Grande do Norte,6119.48,Ensino Fundamental,4,Divorciado(a),Marketing
48,1976-05-20,Amapá,16272.7,Mestrado,4,Viúvo(a),Finanças
49,1975-03-13,Rio Grande do Norte,16529.17,Graduação,1,Solteiro(a),Finanças
18,2006-08-16,Paraná,9529.53,Ensino Médio,5,Divorciado(a),Finanças
26,1998-05-16,Pernambuco,2707.41,Graduação,1,Casado(a),Marketing
27,1997-03-16,Distrito Federal,9863.24,Ensino Médio,1,Divorciado(a),Engenharia
49,1975-02-08,Alagoas,8534.42,Ensino Médio,0,Casado(a),Finanças
47,1977-01-01,Santa Catarina,17222.51,Graduação,2,Solteiro(a),Direito
35,1989-07-20,São Paulo,14976.34,Doutorado,5,Divorciado(a),Engenharia
54,1970-04-09,Espírito Santo,17561.45,Mestrado,4,Solteiro(a),Engenharia
25,1998-10-16,Roraima,17577.87,Ensino Fundamental,2,Viúvo(a),Tecnologia
28,1996-01-10,Rio Grande do Norte,9379.86,Mestrado,2,Solteiro(a),Marketing
27,1997-02-08,São Paulo,17348.03,Graduação,4,Casado(a),Saúde
28,1996-05-04,Paraná,5055.71,Ensino Médio,5,Casado(a),Marketing
26,1998-07-08,Goiás,7699.86,Doutorado,2,Viúvo(a),Tecnologia
23,2000-12-24,Piauí,18130.15,Doutorado,0,Solteiro(a),Marketing
20,2004-04-14,Acre,18959.82,Pós-graduação,5,Divorciado(a),Tecnologia
52,1971-10-15,Pernambuco,8596.38,Pós-graduação,1,Viúvo(a),Finanças
60,1964-01-28,Pernambuco,10792.88,Ensino Fundamental,0,Divorciado(a),Saúde
18,2006-07-18,Pernambuco,10606.33,Ensino Fundamental,3,Casado(a),Direito
18,2005-09-19,Acre,9460.78,Pós-graduação,1,Solteiro(a),Direito
36,1988-05-17,Distrito Federal,7359.9,Graduação,4,Divorciado(a),Saúde
45,1978-10-23,Minas Gerais,2381.97,Mestrado,3,Casado(a),Finanças
35,1989-02-09,Paraná,18656.14,Mestrado,4,Viúvo(a),Direito
18,2005-10-13,Mato Grosso do Sul,15587.98,Graduação,4,Solteiro(a),Tecnologia
49,1974-12-27,Mato Grosso,9283.19,Mestrado,2,Casado(a),Engenharia
44,1980-01-03,Amazonas,9050.93,Ensino Médio,2,Divorciado(a),Educação
28,1996-04-16,Pernambuco,11868.28,Mestrado,4,Divorciado(a),Tecnologia
49,1975-08-02,Paraíba,16266.2,Ensino Médio,1,Viúvo(a),Engenharia
45,1979-01-11,Bahia,17415.58,Ensino Médio,2,Casado(a),Educação
60,1964-04-19,Mato Grosso do Sul,11314.83,Pós-graduação,2,Casado(a),Marketing
21,2002-12-20,Roraima,3537.93,Graduação,5,Casado(a),Finanças
42,1982-07-01,Sergipe,12178.94,Ensino Fundamental,1,Divorciado(a),Tecnologia
28,1996-03-30,Paraíba,9560.97,Ensino Fundamental,1,Casado(a),Engenharia
40,1984-07-31,Roraima,17000.97,Graduação,2,Divorciado(a),Engenharia
49,1974-10-06,São Paulo,12137.91,Mestrado,4,Divorciado(a),Tecnologia
25,1999-06-19,Rio de Janeiro,13788.98,Mestrado,5,Viúvo(a),Engenharia
21,2003-02-23,Sergipe,17661.01,Doutorado,1,Viúvo(a),Marketing
35,1988-11-13,Minas Gerais,16665.31,Doutorado,0,Casado(a),Educação
60,1964-02-20,Minas Gerais,6025.52,Ensino Médio,4,Solteiro(a),Educação
25,1998-10-19,Maranhão,13084.0,Pós-graduação,5,Casado(a),Tecnologia
38,1985-10-29,Rondônia,3922.61,Ensino Médio,2,Viúvo(a),Tecnologia
50,1974-08-01,Paraná,5296.36,Mestrado,5,Viúvo(a),Saúde
39,1985-04-03,Mato Grosso do Sul,12091.07,Mestrado,4,Divorciado(a),Finanças
32,1992-05-05,Goiás,2262.27,Ensino Fundamental,3,Divorciado(a),Engenharia
53,1970-09-14,Maranhão,16620.23,Graduação,0,Solteiro(a),Educação
50,1974-08-12,Sergipe,7755.22,Graduação,3,Solteiro(a),Educação
35,1988-09-23,Minas Gerais,12200.5,Pós-graduação,3,Casado(a),Educação
54,1969-11-04,Ceará,11182.59,Pós-graduação,3,Solteiro(a),Saúde
22,2002-01-16,Minas Gerais,14322.79,Graduação,0,Divorciado(a),Finanças
55,1969-05-25,Paraná,18923.36,Ensino Fundamental,4,Solteiro(a),Marketing
23,2001-01-19,Mato Grosso do Sul,16176.33,Doutorado,3,Divorciado(a),Tecnologia
56,1968-06-25,Espírito Santo,14527.76,Doutorado,2,Divorciado(a),Tecnologia
53,1971-01-15,Ceará,4188.96,Mestrado,3,Viúvo(a),Direito
58,1966-02-05,Mato Grosso,16207.84,Ensino Fundamental,4,Solteiro(a),Saúde
38,1986-02-15,Rio Grande do Norte,11490.19,Ensino Fundamental,5,Viúvo(a),Direito
30,1993-09-07,Amapá,11605.1,Mestrado,2,Divorciado(a),Engenharia
60,1964-05-30,Santa Catarina,18457.51,Ensino Médio,3,Casado(a),Engenharia
43,1981-07-13,Roraima,14819.99,Ensino Fundamental,2,Viúvo(a),Marketing
57,1967-07-20,Minas Gerais,9905.2,Mestrado,5,Casado(a),Direito
50,1974-08-21,Rio de Janeiro,14032.94,Doutorado,0,Viúvo(a),Direito
27,1996-09-10,Alagoas,14467.16,Pós-graduação,2,Solteiro(a),Finanças
22,2001-12-24,Bahia,18019.67,Ensino Fundamental,3,Solteiro(a),Direito
45,1979-01-17,Espírito Santo,3702.45,Graduação,2,Divorciado(a),Saúde
49,1974-12-22,Ceará,2647.61,Pós-graduação,4,Solteiro(a),Direito
30,1994-06-24,Alagoas,16291.0,Ensino Médio,3,Solteiro(a),Finanças
52,1972-04-03,Rondônia,9773.3,Ensino Fundamental,3,Viúvo(a),Direito
45,1979-01-11,Paraíba,15880.38,Ensino Fundamental,4,Casado(a),Educação
22,2002-07-04,Mato Grosso do Sul,5660.74,Pós-graduação,0,Casado(a),Saúde
35,1988-09-27,Sergipe,5287.56,Graduação,5,Divorciado(a),Tecnologia
20,2004-07-22,Sergipe,15263.93,Graduação,2,Solteiro(a),Finanças
56,1968-02-08,São Paulo,9589.48,Ensino Médio,1,Solteiro(a),Tecnologia
58,1966-03-03,Sergipe,4449.5,Mestrado,5,Viúvo(a),Direito
45,1979-04-17,Distrito Federal,4625.6,Mestrado,1,Solteiro(a),Finanças
25,1998-10-06,Mato Grosso do Sul,5412.99,Doutorado,3,Solteiro(a),Finanças
56,1968-04-20,Amazonas,11412.13,Pós-graduação,0,Solteiro(a),Tecnologia
44,1979-12-12,Paraíba,16566.48,Graduação,1,Divorciado(a),Tecnologia
26,1997-10-07,Rio Grande do Sul,3323.04,Ensino Médio,5,Solteiro(a),Saúde
48,1976-08-14,Roraima,13752.05,Doutorado,3,Divorciado(a),Tecnologia
52,1972-05-14,Tocantins,2466.86,Ensino Fundamental,0,Viúvo(a),Saúde
28,1996-08-07,Amazonas,8637.03,Ensino Fundamental,0,Divorciado(a),Saúde
32,1992-04-29,Alagoas,2550.14,Doutorado,0,Solteiro(a),Finanças
53,1970-12-04,Rio Grande do Norte,15801.41,Doutorado,0,Casado(a),Educação
20,2004-02-05,Mato Grosso do Sul,3715.5,Pós-graduação,0,Solteiro(a),Educação
27,1996-11-11,Distrito Federal,7031.86,Ensino Médio,1,Viúvo(a),Engenharia
23,2001-04-14,Rondônia,8816.53,Ensino Médio,3,Viúvo(a),Engenharia
40,1984-06-08,Paraná,17432.74,Doutorado,3,Viúvo(a),Educação
43,1981-06-11,Espírito Santo,6662.12,Mestrado,3,Casado(a),Marketing
39,1985-02-26,Maranhão,9205.55,Graduação,4,Casado(a),Direito
43,1981-03-10,Tocantins,2336.56,Doutorado,2,Viúvo(a),Educação
44,1979-11-22,Piauí,12454.43,Mestrado,5,Viúvo(a),Marketing
25,1999-04-10,Rio Grande do Sul,2973.16,Graduação,1,Solteiro(a),Direito
31,1992-10-19,Bahia,16395.36,Mestrado,2,Solteiro(a),Marketing
37,1986-09-26,Santa Catarina,19663.18,Graduação,2,Solteiro(a),Educação
47,1977-03-01,Pará,13032.19,Doutorado,2,Divorciado(a),Finanças
50,1974-08-08,Alagoas,15159.15,Pós-graduação,4,Casado(a),Saúde
60,1963-10-27,Amapá,17001.88,Mestrado,0,Viúvo(a),Saúde
48,1976-06-12,Distrito Federal,15993.07,Graduação,3,Divorciado(a),Finanças
50,1973-12-02,Ceará,8996.03,Mestrado,2,Viúvo(a),Educação
35,1989-06-24,São Paulo,9346.31,Doutorado,3,Solteiro(a),Engenharia
52,1972-04-06,Mato Grosso,14106.07,Mestrado,2,Divorciado(a),Engenharia
34,1990-04-14,Rio Grande do Sul,16148.08,Doutorado,5,Casado(a),Engenharia
22,2001-10-09,Goiás,18131.74,Doutorado,5,Divorciado(a),Finanças
58,1965-11-15,Mato Grosso,2843.87,Ensino Médio,5,Solteiro(a),Tecnologia
59,1965-01-05,Pará,8277.37,Pós-graduação,4,Casado(a),Direito
55,1968-11-01,Rio de Janeiro,11909.67,Ensino Médio,3,Solteiro(a),Direito
28,1996-07-07,Rondônia,17008.26,Mestrado,4,Solteiro(a),Educação
30,1993-11-30,São Paulo,12177.06,Doutorado,4,Viúvo(a),Tecnologia
38,1986-03-14,Espírito Santo,13448.03,Ensino Médio,1,Divorciado(a),Direito
53,1971-04-26,Rio de Janeiro,3967.86,Mestrado,3,Solteiro(a),Educação
48,1976-05-30,Minas Gerais,7995.47,Graduação,4,Solteiro(a),Saúde
42,1981-10-22,Piauí,19642.32,Ensino Médio,0,Solteiro(a),Marketing
22,2002-07-02,Rio Grande do Norte,3618.99,Graduação,2,Casado(a),Educação
51,1972-10-05,Piauí,19523.8,Doutorado,0,Viúvo(a),Tecnologia
34,1989-10-07,Rondônia,13263.99,Ensino Médio,0,Casado(a),Saúde
36,1987-10-16,Tocantins,6173.05,Pós-graduação,1,Divorciado(a),Finanças
39,1985-01-07,Bahia,5608.65,Ensino Fundamental,2,Divorciado(a),Finanças
32,1992-01-05,Paraná,8624.92,Doutorado,2,Divorciado(a),Direito
50,1973-09-13,Espírito Santo,4573.57,Doutorado,4,Divorciado(a),Engenharia
40,1983-09-01,Minas Gerais,11068.9,Doutorado,3,Divorciado(a),Engenharia
35,1989-07-25,Ceará,2784.53,Mestrado,2,Solteiro(a),Tecnologia
46,1978-07-07,Maranhão,7093.66,Doutorado,2,Casado(a),Saúde
26,1998-02-17,Rio Grande do Norte,6256.74,Pós-graduação,3,Divorciado(a),Marketing
45,1979-07-06,Rondônia,10964.65,Ensino Fundamental,4,Casado(a),Direito
45,1979-02-18,Goiás,4626.44,Mestrado,3,Viúvo(a),Direito
32,1991-09-14,Rondônia,5141.37,Graduação,0,Casado(a),Educação
30,1994-07-19,Amapá,4021.57,Ensino Fundamental,1,Divorciado(a),Direito
49,1974-08-23,Paraíba,9497.06,Mestrado,5,Solteiro(a),Engenharia
32,1992-02-12,São Paulo,13820.28,Doutorado,2,Divorciado(a),Marketing
23,2000-09-25,Mato Grosso do Sul,5261.14,Pós-graduação,4,Viúvo(a),Educação
32,1992-05-15,Rio de Janeiro,14826.76,Graduação,0,Solteiro(a),Direito
58,1965-11-18,Amazonas,9489.28,Ensino Fundamental,0,Solteiro(a),Saúde
48,1976-04-20,Rio de Janeiro,15456.56,Mestrado,0,Casado(a),Tecnologia
34,1990-08-16,Minas Gerais,11220.49,Graduação,4,Solteiro(a),Saúde
37,1986-12-03,Ceará,12588.67,Ensino Fundamental,5,Divorciado(a),Saúde
26,1998-07-30,Rio de Janeiro,18737.31,Pós-graduação,5,Viúvo(a),Marketing
18,2006-03-11,Bahia,19359.08,Ensino Médio,0,Casado(a),Engenharia
46,1977-09-28,Pernambuco,15139.79,Mestrado,3,Divorciado(a),Tecnologia
54,1970-02-27,Rondônia,6052.63,Ensino Fundamental,5,Viúvo(a),Marketing
32,1991-12-05,Goiás,16875.39,Doutorado,2,Divorciado(a),Direito
56,1967-11-14,Distrito Federal,18516.81,Graduação,2,Solteiro(a),Educação
59,1965-01-07,Santa Catarina,8855.78,Graduação,0,Divorciado(a),Marketing
27,1997-06-06,São Paulo,6741.37,Ensino Médio,1,Solteiro(a),Educação
30,1994-05-25,Ceará,10982.38,Pós-graduação,0,Casado(a),Engenharia
26,1998-07-09,Pernambuco,4429.31,Ensino Fundamental,2,Viúvo(a),Finanças
32,1992-01-14,Pernambuco,11982.03,Mestrado,4,Casado(a),Direito
56,1968-01-05,Rio Grande do Norte,4849.1,Pós-graduação,4,Divorciado(a),Saúde
46,1978-01-13,Espírito Santo,6249.35,Ensino Médio,5,Casado(a),Educação
56,1968-04-17,Mato Grosso,8247.0,Pós-graduação,3,Casado(a),Marketing
42,1981-09-01,Mato Grosso,4883.82,Mestrado,0,Divorciado(a),Engenharia
60,1964-03-22,Espírito Santo,7994.74,Ensino Médio,0,Casado(a),Marketing
28,1996-05-07,Rondônia,18975.88,Ensino Médio,2,Viúvo(a),Saúde
51,1973-01-22,Pernambuco,10709.02,Mestrado,3,Solteiro(a),Educação
29,1995-07-10,Maranhão,4893.9,Mestrado,3,Divorciado(a),Direito
46,1977-11-18,Mato Grosso,7931.24,Graduação,3,Divorciado(a),Marketing
25,1999-02-07,Tocantins,7388.89,Ensino Médio,3,Casado(a),Tecnologia
58,1966-06-08,Amapá,19353.64,Graduação,2,Casado(a),Marketing
19,2005-03-22,Rondônia,8241.38,Graduação,1,Casado(a),Tecnologia
50,1974-03-30,Tocantins,17547.95,Ensino Fundamental,0,Viúvo(a),Saúde
43,1981-03-29,Minas Gerais,14243.84,Ensino Médio,3,Solteiro(a),Engenharia
50,1974-05-02,Paraíba,3303.8,Graduação,1,Casado(a),Engenharia
29,1995-02-17,Minas Gerais,11604.45,Ensino Médio,2,Viúvo(a),Direito
56,1968-04-07,Goiás,6044.3,Ensino Fundamental,2,Casado(a),Direito
44,1980-01-29,Rondônia,17761.33,Ensino Médio,3,Solteiro(a),Finanças
43,1981-01-14,Alagoas,10454.33,Graduação,1,Divorciado(a),Engenharia
46,1978-02-15,Roraima,3721.4,Doutorado,2,Viúvo(a),Direito
39,1985-06-04,Goiás,17416.89,Doutorado,0,Solteiro(a),Direito
33,1991-06-04,Mato Grosso,9096.14,Ensino Médio,4,Viúvo(a),Marketing
34,1990-04-30,Acre,14542.93,Doutorado,1,Casado(a),Saúde
28,1995-10-01,Rio Grande do Sul,2746.32,Ensino Médio,4,Solteiro(a),Educação
59,1965-03-25,Alagoas,18510.8,Mestrado,1,Casado(a),Marketing
44,1980-06-09,Rio de Janeiro,11564.3,Graduação,5,Solteiro(a),Marketing
38,1986-06-30,Ceará,4232.62,Mestrado,2,Casado(a),Saúde
56,1968-05-17,Rio Grande do Sul,5787.06,Graduação,4,Divorciado(a),Educação
45,1979-06-20,Mato Grosso do Sul,4101.16,Ensino Fundamental,3,Solteiro(a),Educação
35,1988-10-05,Rio de Janeiro,15845.53,Pós-graduação,0,Divorciado(a),Marketing
49,1975-06-21,Maranhão,10362.19,Graduação,1,Viúvo(a),Finanças
39,1985-02-19,Amapá,15015.68,Doutorado,3,Solteiro(a),Tecnologia
42,1982-02-14,São Paulo,15577.46,Graduação,4,Divorciado(a),Educação
55,1969-02-21,Roraima,10790.24,Ensino Fundamental,3,Divorciado(a),Direito
23,2001-01-29,Pernambuco,2632.24,Ensino Fundamental,2,Casado(a),Finanças
41,1982-09-07,Ceará,19800.4,Doutorado,4,Viúvo(a),Educação
59,1965-02-04,Mato Grosso do Sul,16652.26,Pós-graduação,3,Viúvo(a),Saúde
55,1969-01-15,Acre,3991.69,Doutorado,0,Viúvo(a),Educação
24,2000-05-26,Mato Grosso do Sul,2449.95,Ensino Fundamental,0,Casado(a),Saúde
58,1965-10-15,Paraná,17224.55,Ensino Fundamental,2,Viúvo(a),Marketing
39,1985-08-20,Maranhão,13145.0,Doutorado,1,Casado(a),Finanças
57,1966-12-09,Rio Grande do Norte,6210.32,Pós-graduação,2,Divorciado(a),Marketing
